product_id,title,handle,vendor,product_type,tags,variant_id,variant_title,variant_sku,variant_price,variant_compare_at_price,variant_available,variant_option1,variant_option2,variant_option3,images,enriched_occasion,enriched_season,enriched_color,enriched_age_bucket,enriched_brand_story
8731142455511,LIT Glam Diwali Box,lit-glam-diwali-box,Salty,Gift Box,"diwali, FLAT400OFF, gift box, mom, Rakhi, Without Card",45740267897047,Default Title,FOLDABLEGIFTBOX-DIWALI,849.00,1699.00,False,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/IMG_7638_20-_20Copy_b7111f7a-48f9-4b1f-86cf-c0ab27266b5c.jpg?v=1764603756, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Foldable_description_a1fbcb31-3cb9-4fe1-9f8c-4305c83d8556.png?v=1764603756, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/IMG_7648_20copy_bdba94ac-65b0-40a5-87c3-22e8dd78b493.jpg?v=1764603756, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/IMG_7631_dec6d78c-e511-4a47-97f2-8b98ed3860ad.jpg?v=1764603756",daily,summers,Multicolor,Adults (18-45),Generic brand story.
9168840032471,Modern Diamond Gold Earrings,modern-diamond-gold-earrings,Salty Alpha,Earrings,"4FOR999, 7FOR1299, A-hoop, Affiliate, B1G1, B2G5, Bling, bold, brother, classic, Clip-on, Cred Friday, Hoops, Iced, Salty Street, Sicko, SWS01",48242246680791,Default Title,ME2C0236-G,699.00,1080.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/ME2C0236-G_main1.png?v=1769594182, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/ME2C0236-G_Main2.png?v=1769594182, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/ME2C0236-G_White.png?v=1769594182",daily,summers,"Gold, Red, White",Millennials (25-40),Generic brand story.
9168885219543,Forever Yours Heart Box,forever-yours-heart-box,Salty,Gift Box,"gift box, ST_Product_Recommended, valentine",48242351538391,Default Title,V-HEARTBOX-1,999.00,1999.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/V-HEARTBOX-1_Main.jpg?v=1769606777, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/V-HEARTBOX-1_Main2.jpg?v=1769606777, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/V-HEARTBOX-1_main3.png?v=1769606777, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/V-HEARTBOX-1_Main5.png?v=1769606777, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/unnamed.jpg?v=1769606777",daily,summers,Multicolor,Adults (18-45),Generic brand story.
9168728817879,Cherry Blaze Cat-Eye Black Sunglasses for Women,cherry-blaze-cat-eye-black-sunglasses-for-women,Salty,Sunglasses,"90s, Cat Eye, DopamineDrip-collection, geometrical, the beach, wedding-collection",48241420140759,Default Title,SG0042-BK-BK,799.00,1199.00,False,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SG0042-BK-BK_Main1.png?v=1769589230, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SG0042-BK-BK_Model.png?v=1769589230, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SG0042-BK-BK_White1.jpg?v=1769589230, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SG0042-BK-BK_White.png?v=1769589230, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SG0042-BK-BK_White2.jpg?v=1769589230, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SG0042-BK-BK_DMSN.jpg?v=1769589230",beach wears,summers,"Black, White",Adults (18-45),Generic brand story.
7758501970135,"""The Bride Tribe"" Jewellery Gift Box for Her with Personalised Card",the-bride-tribe-jewellery-gift-box-for-her-with-personalised-card,Salty,Gift Box,"Chunky, gift, gift box, gift for her, gift for sister, Giftbox, giftboxforsister, giftforbahen, giftforher, gifting, gifts, giftsforher, With Card",43182717632727,Default Title,BLUEBOX-18,1549.00,2299.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Gemini_Generated_Image_g1aggsg1aggsg1ag.png?v=1769599066, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BLUEBOX-18.jpg?v=1769599066, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Salty-6985219_e80924c3-b616-43f5-a80e-efbc505f4b21.jpg?v=1769599066, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Salty-6985222_313f215d-fd61-4e5e-92aa-a3c01ece7d2a.jpg?v=1769599066, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Salty-6985223_45abcc57-371d-42e1-8a40-6bc323b5e2e0.jpg?v=1769599066",daily,summers,Blue,Adults (18-45),Generic brand story.
9163949310167,Valentine's Special Red Heart Beat Giftbox For Her,valentines-special-red-heart-beat-giftbox-for-her,Salty,Gift Box,"gift box, Giftbox, heart beat, ST_Product_Recommended, valentine",48220690383063,Default Title,HEARTBEATGIFTBOX-RED-3,1499.00,2999.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Copy_20of_20Untitled_20design_20_282_29.gif?v=1769697972, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Gemini_Generated_Image_2nt50r2nt50r2nt5.png?v=1769697972, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/image_20_281_29_ot9zr9.png?v=1769697972, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Salty.235390_60735115-5624-40c9-af5e-59aaed56e05e.jpg?v=1769697972, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/RS14355-S__20_282_29.jpg?v=1769767905, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Screenshot_202026-01-29_20at_205.38.05_E2_80_AFPM.png?v=1769697972",daily,summers,Red,Adults (18-45),Generic brand story.
9168726458583,Promise Lock Minimal Necklace,promise-lock-minimal-necklace,Salty,Necklaces,"Lock, Minimal, Necklace for women, s Day",48241395531991,Default Title,NS14636-G,699.00,1299.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/NS14636-G_MAIN.jpg?v=1769580751, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/NS14636-G_Main5.png?v=1769580751, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/NS14636-G_Main4.png?v=1769580751, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/NS14636-G_Main2.png?v=1769580751, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/NS14636-G_Main3.png?v=1769580751, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/NS14636-G_Main1.jpg?v=1769580751, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/NS14636-G_Main_3f298d2d-9db7-46f1-98f4-517220e99548.jpg?v=1769580751, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/NS14636-G_Model.jpg?v=1769580751, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/NS14636-G-White.png?v=1769580751",daily,summers,White,Adults (18-45),Generic brand story.
9148262351063,Linked by Love Couple Bracelets,linked-by-love-couple-bracelets-1,Salty,Bracelets,Womens Jewellery,48160797163735,Default Title,BC24612-G-S,1299.00,,False,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BC24612-G-S_7.png?v=1768292022, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BC24612-G-S_2.jpg?v=1768292022, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BC24612-G-S_6.jpg?v=1768292022, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BC24612-G-S_4.jpg?v=1768292022, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BC24612-G-S_8.jpg?v=1768292022, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BC24612-G-S_3.jpg?v=1769077290, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BC24612-G-S_1.jpg?v=1769078612, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BC24612-G-S_5.png?v=1768292022",daily,summers,Multicolor,Adults (18-45),Generic brand story.
9166847246551,Cassette of Love Box For Her,cassette-of-love-box-for-her,Salty,Gift Box,"gift box, Giftbox, mixtape box, music box, valentine",48233510633687,Default Title,MIXTAPEBOX-4,1999.00,3999.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/IMG-0456.gif?v=1769959768, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/MixTape-First_20Image.png?v=1769959768, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/IMG-0457.jpg?v=1769959748",daily,summers,Multicolor,Adults (18-45),Generic brand story.
9164487426263,Send this as a Gift- Choose Card,send-this-as-a-gift-choose-card,Salty,Add On,SALTY Add Ons,48224129384663,Default Title,GIFTCARD,19.00,30.00,True,Default Title,,,https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Untitled_1000x1000px.jpg?v=1769161174,daily,summers,Multicolor,Adults (18-45),Generic brand story.
9149619994839,Hades Classic Black Thick Bracelet,hades-classic-black-thick-bracelet,Salty Alpha,Bracelets,"4FOR999, 7FOR1299, accessories for men, band for men, bracelets for men, Chunky, Chunky bracelet for men, diwali, Friendship Day, hand accessories for men, hand band for men, salty-alpha, salty-men, Sicko, stainless steel bracelet for men",48165334712535,Default Title,MB1S0098-BK,799.00,980.00,True,Default Title,,,https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Hades-Classic-Black-Thick-Bracelet-Salty-Alpha-222582156.jpg?v=1769286876,daily,summers,Black,Millennials (25-40),Generic brand story.
9148262088919,Heartstrings Diamond Tennis Bracelet - Pink,heartstrings-diamond-tennis-bracelet-pink-1,Salty,Bracelets,"pdpgift, Womens Jewellery",48160795754711,Default Title,BS14611-G-PK,699.00,,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BS14611-G-PK_Vday.jpg?v=1769768781, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BS14611-G-PK_Main.jpg?v=1769768781, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Gemini_Generated_Image_66u1qo66u1qo66u1.png?v=1769768781, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Purple_20and_20White_20Simple_20Fun_20Welcome_20to_20The_20Team_20Instagram_20Post_20_287_29.png?v=1769768781, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/CH-PNKHTBR-WGW_1200x1800_20051ee6-d8d5-4de5-a3cf-548cfa54f91d.webp?v=1769768781, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BS14611-G-PK_White_20_281_29.jpg?v=1769768781, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BS14611-G-PK_White_20_282_29.jpg?v=1769768781, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BS14611-G-PK_White_20_283_29.jpg?v=1769768781, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/FullSizeRender_efba6b91-8e02-41ba-8f25-85068bf69643.webp?v=1769768781",daily,summers,"Pink, Purple, White",Adults (18-45),Generic brand story.
9144801591511,Valormesh Black Chain,valormesh-black-chain,Salty Alpha,Necklaces,"mens jewellery, pdpgift",48148035403991,Default Title,MN1S0597-BK,299.00,799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Valormesh-Black-Chain-Salty-Alpha-222544780.jpg?v=1767343734, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Valormesh-Black-Chain-Salty-Alpha-222544834.png?v=1767343738, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Valormesh-Black-Chain-Salty-Alpha-222544922.jpg?v=1767343736, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Valormesh-Black-Chain-Salty-Alpha-222545070.png?v=1767343740",daily,summers,Black,Adults (18-45),Generic brand story.
9163987419351,Valentine's special Daydream bow box,valentines-special-daydream-bow-box,Salty,Gift Box,"gift box, ST_Product_Recommended, valentine",48221318938839,Default Title,PINKRIBBON-FLORALBOX-1,999.00,1999.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Copy_20of_20Artboard_201_20_283_29.jpg?v=1769666699, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/PINKRIBBON-FLORALBOX-1_MAin5.jpg?v=1769666699, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Copy_20of_20Artboard_204_20_281_29.jpg?v=1769666699, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/PINKRIBBON-FLORALBOX-1_Main.png?v=1769666699, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/PINKRIBBON-FLORALBOX-1_MAin1.jpg?v=1769666699, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/PINKRIBBON-FLORALBOX-1_Maindd.png?v=1769666699, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/1A7A3877.jpg?v=1769666699",daily,summers,Pink,Adults (18-45),Generic brand story.
9163920146647,Red Velvet Affair Propose Day Box,red-velvet-affair-propose-day-box,Salty,Gift Box,"gift box, ST_Product_Recommended, valentine",48220446392535,Default Title,PROPOSEBOX-RW-1,799.00,1499.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Copy_20of_20Artboard_202_20_282_29.jpg?v=1769666703, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Copy_20of_20Artboard_201.jpg?v=1769666703, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/PROPOSEBOX-RW-1_MAIn3.jpg?v=1769666703, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/PROPOSEBOX-RW-1_MAIN.png?v=1769666703, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/PROPOSEBOX-RW-1_Main2.png?v=1769666703, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/1A7A3882.jpg?v=1769666703",daily,summers,Red,Adults (18-45),Generic brand story.
8281249906903,Like Sun And Moon Couples Bracelet,like-sun-and-moon-couple-bracelet,Salty,Bracelets,"pdpgift, Womens Jewellery",44546817818839,Default Title,BC22292,100.00,100.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BC22292_Main.jpg?v=1768805888, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BC22292_Model.jpg?v=1768805899, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BC22292_Main2.jpg?v=1768805899, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BC22292_White.jpg?v=1768805899",daily,summers,White,Adults (18-45),Generic brand story.
8310460743895,Set of 4 ElectricRose Stretchable Band,set-of-4-electricrose-stretchable-band,Salty,Bracelets,"1299deal, 3FOR799NEW, 4FOR999NEW, 7FOR1299NEW, 999deal, Affiliate, B1G1deal, B1G1NEW, B2G5deal, BF1299, BF899, BF999, celeb-inspired, clearance60, Cred Friday, CRED299, DopamineDrip-collection, flat299, Gossipgirl, Iced Out, office, pdpgift, Republic, Salty Deals 2, Set of Bracelets, stackable bracelets, SWS01, the beach, Womens Jewellery",44637330440407,Default Title,BC42267,399.00,650.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Setof4ElectricRoseStretchableBand.jpg?v=1767798687, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Setof4ElectricRoseStretchableBand_2.jpg?v=1767798687, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Salty-1847970.jpg?v=1767798687, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BC42267_Model.jpg?v=1767798687, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Salty-1847969.jpg?v=1767798687, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BC42267.jpg?v=1767798687","beach wears, office",summers,Red,Millennials (25-40),Generic brand story.
8310460350679,Lemon Flex Stretchable Tennis Band,lemon-flex-stretchable-tennis-band,Salty,Bracelets,"1299deal, 3FOR799NEW, 4FOR999NEW, 7FOR1299NEW, 999deal, Affiliate, B1G1deal, B1G1NEW, B2G5deal, backbenchers, Cred Friday, CRED299, DopamineDrip-collection, flat299, Friendship Day, Iced Out, pdpgift, Rakhi, rakhi for sister, Salty Deals, Salty Deals 2, sister, stackable bracelets, SWS01, the beach, Womens Jewellery",44637330047191,Default Title,BS12259,299.00,560.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/LemonFlexStretchableBand.jpg?v=1767797926, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/LemonFlexStretchableTennisBand.jpg?v=1767797926, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Salty-1847953.jpg?v=1767797926, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BS12259_MODEL_0deae032-00a2-4ebd-a3e5-a185547df32e.jpg?v=1767797926, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Salty-1847952.jpg?v=1767797926, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/BS12259.jpg?v=1767797926",beach wears,summers,Red,Adults (18-45),Generic brand story.
9133715095767,IDGAF Earrings,idgaf-earrings,Salty Alpha,Earrings,"mens jewellery, pdpgift",48105774448855,Default Title,ME2C0984-G,299.00,599.00,False,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/ME2C0984-G_Main1.jpg?v=1765624117, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/ME1S0984-G_White.jpg?v=1765624117",daily,summers,White,Adults (18-45),Generic brand story.
9128934441175,Dual Time Zone Watch for Long Distance Couples,vintage-rectangle-dual-time-zone-watch-for-women,Salty,Watches,"Dailywear, geometrical, Minimal, office, party, party watch, propose, Rectangle, regular watch, travel, womens watches",48088424939735,Default Title,WT-S-0038-G-G,3999.00,,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/WT-S-0038-G-G_White_20_281_29.jpg?v=1765612499, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/WT-S-0038-G-G_Model.jpg?v=1765612499, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/WT-S-0038-G-G_Main_20_281_29.jpg?v=1765612499, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/WT-S-0038-G-G_Main_20_282_29.jpg?v=1765612499, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/WT-S-0038-G-G_White_20_282_29.jpg?v=1765612499","office, party",summers,"Tan, White",Millennials (25-40),Generic brand story.
9137517068503,Winter Vine Reversible Shawl,winter-vine-reversible-shawl,Salty,Winter Scarves,"classic, cold weather.woolen, designer, Leaf, Leafy Branch, lightweight, luxury, premium scarf for winter, soft fabric, trendy, unisex, warm, Winter, winter scarf",48122578862295,Default Title,SF-0013-GY-BE,1399.00,6299.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Gemini_Generated_Image__20_281_29.png?v=1768924474, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Dark_201.png?v=1768924474, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Dark_203.png?v=1768924474, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Dark_202.png?v=1768924474, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0013-GY-BE_Model.png?v=1768924474, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0013-GY-BE_White.png?v=1768924474",daily,"summers, winters",White,Millennials (25-40),Generic brand story.
9133597982935,HoneyGarden Luxe Reversible Shawl - Blue,honeygarden-luxe-reversible-shawl-blue,Salty,Winter Scarves,"classic, cold weather.woolen, designer, Insects, lightweight, luxury, premium scarf for winter, soft fabric, trendy, unisex, warm, Winter, winter scarf",48105115910359,Default Title,SF-0050-BU-BE,1399.00,6299.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0050-BL-BE_Main.jpg?v=1769265806, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0050-BU-BE_Model.png?v=1769265806, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0050-BL-BE_White_20_281_29.jpg?v=1769265806, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0050-BL-BE_White_20_282_29.jpg?v=1769265806",daily,"summers, winters","Blue, White",Millennials (25-40),Generic brand story.
