product_id,title,handle,vendor,product_type,tags,variant_id,variant_title,variant_sku,variant_price,variant_compare_at_price,variant_available,variant_option1,variant_option2,variant_option3,images,enriched_occasion,enriched_season,enriched_color,enriched_age_bucket,enriched_brand_story
9878532489508,"Macaron: Pastel Highlighter Set (6-Piece) – Soft Color Markers for Books, Notes & Aesthetic Stationery Lovers",macaronglow-pastel-highlighter-set,Geeklane,Fun Stationery,"B, Creative & Stationery, Fun Stationery, Gift, Home & Lifestyle, Home Utilities, Stationery, Woman",49903377252644,Default Title,0193,299.00,,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/DA116B8E-8DB6-4945-AA48-F3437A2764A2.webp?v=1727011187, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/EED64717-165B-45B4-8DD6-319ED77476E9.webp?v=1727011187, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/DB94F9DB-23C5-4456-B82A-1C750DB247ED.webp?v=1727011187, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/33A7C1CA-A4E7-4FAB-AEE6-D58F378AFAB2.webp?v=1727011188, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/CF6693FF-F4A9-4C2E-95C3-6DD0774F304A.webp?v=1727011187, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/FDCF3D81-1531-4F08-A2B5-7DDFD403BFF9.webp?v=1727011188",daily,summers,Multicolor,Adults (18-45),Generic brand story.
9137873322276,"Cocolette: Chocolate-Scented Notebook Diary – Real Everlasting Cocoa Fragrance, Pocket-Size Memo Book in Fun Chocolate Bar Design",chocomemo-sweet-notes-chocolate-notebook,GeekLane,Fun Stationery,"B, child, China, color box pack, Creative & Stationery, Fancy Books, Fun Stationery, Gift, Home & Lifestyle, Home Utilities, Stationery, Woman",48266377658660,Pack of 2,0040_1,399.00,,False,Pack of 2,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/02_820275f9-4b79-4679-85bb-a9e3f4d66338.jpg?v=1737564615, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/05_ac64cfe4-b9f5-4c66-9b32-67da1923b9e1.jpg?v=1737564615, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/06_12df3d78-3046-429c-93c7-5b688ea79a1d.jpg?v=1737564615, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/04_ff9ded38-96f0-4a4b-9393-18c02bb21914.jpg?v=1737564615, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/03_6d33eb1e-5790-4bb1-a8d5-3c82d1e1d721.jpg?v=1737564615",daily,summers,Multicolor,Adults (18-45),Generic brand story.
9137873322276,"Cocolette: Chocolate-Scented Notebook Diary – Real Everlasting Cocoa Fragrance, Pocket-Size Memo Book in Fun Chocolate Bar Design",chocomemo-sweet-notes-chocolate-notebook,GeekLane,Fun Stationery,"B, child, China, color box pack, Creative & Stationery, Fancy Books, Fun Stationery, Gift, Home & Lifestyle, Home Utilities, Stationery, Woman",48266377691428,Pack of 4,0040_2,699.00,0.00,True,Pack of 4,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/02_820275f9-4b79-4679-85bb-a9e3f4d66338.jpg?v=1737564615, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/05_ac64cfe4-b9f5-4c66-9b32-67da1923b9e1.jpg?v=1737564615, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/06_12df3d78-3046-429c-93c7-5b688ea79a1d.jpg?v=1737564615, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/04_ff9ded38-96f0-4a4b-9393-18c02bb21914.jpg?v=1737564615, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/03_6d33eb1e-5790-4bb1-a8d5-3c82d1e1d721.jpg?v=1737564615",daily,summers,Multicolor,Adults (18-45),Generic brand story.
9137873322276,"Cocolette: Chocolate-Scented Notebook Diary – Real Everlasting Cocoa Fragrance, Pocket-Size Memo Book in Fun Chocolate Bar Design",chocomemo-sweet-notes-chocolate-notebook,GeekLane,Fun Stationery,"B, child, China, color box pack, Creative & Stationery, Fancy Books, Fun Stationery, Gift, Home & Lifestyle, Home Utilities, Stationery, Woman",50174781063460,Pack of 1,0040_3,299.00,,True,Pack of 1,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/02_820275f9-4b79-4679-85bb-a9e3f4d66338.jpg?v=1737564615, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/05_ac64cfe4-b9f5-4c66-9b32-67da1923b9e1.jpg?v=1737564615, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/06_12df3d78-3046-429c-93c7-5b688ea79a1d.jpg?v=1737564615, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/04_ff9ded38-96f0-4a4b-9393-18c02bb21914.jpg?v=1737564615, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/03_6d33eb1e-5790-4bb1-a8d5-3c82d1e1d721.jpg?v=1737564615",daily,summers,Multicolor,Adults (18-45),Generic brand story.
9884782887204,GlowCraft: DIY Infinite Mirror Tulip Lamp with 3D LED Flower Lights for Tabletop Décor & Unique Gifting,glowcraft-cute-diy-infinite-tulip-lamp,Geeklane,Quirky Lamps & Night Lights,"B, Creative & Stationery, Decor, Gadget, Gift, Home & Lifestyle, Home Decor, Lamps & Lighting, Quirky Lamps & Night Lights, Toys & Novelties, Woman",49932443451684,Default Title,0244,299.40,648.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/71Ax2OHgi5L._SL1500.jpg?v=1742325180, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Sa99503a8ad7e4b4c955f8e0980f207d6Z-1024x1024.jpg?v=1742325180, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/71t7tPO4p2L._SL1500.jpg?v=1742325180, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/WhatsAppImage2024-07-15at3.40.56PM_2_700x_6a45d932-bf60-4a93-ac5a-6bc9824cd3d6.webp?v=1742325180, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Sba355bcabc134a02bc2dfa9b50685f25I-1024x1024.jpg?v=1742325180, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Untitled_design_1_a8472791-3df4-4a4e-8dc6-008357194299.png?v=1742984354, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/ss.webp?v=1742984354, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/S6293ae975dd24b4d8839a5e1adec2268n.jpg?v=1742984354, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/WhatsAppImage2024-08-14at2.39.43PM_1_600x_a073d0ce-bf1a-474c-8214-c18a177eaff7.webp?v=1742984354",daily,summers,Multicolor,Adults (18-45),Generic brand story.
10044636463396,"Scribbly: 3D Heart-Shaped LED Message Board – Erasable Acrylic Night Lamp with Marker Pens for Gifting, Desk Decor & Personalized Love Notes",pendingscribbly-3d-heart-shaped-led-message-board-erasable-acrylic-night-lamp-with-marker-pens-for-gifting-desk-decor-personalized-love-notes,Geeklane,Quirky Lamps & Night Lights,"c, Creative & Stationery, Decor, Fun Stationery, Gift, Lamps & Lighting, Mood Lighting, Quirky Lamps & Night Lights, Woman",50531704635684,Default Title,0368,359.40,778.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/71LXO6CIZFL._SL1500.jpg?v=1748983567, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/71zBP5bjQPL._SL1500.jpg?v=1748983567, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/71gy45uk6TL._SL1500.jpg?v=1748983567, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/71-YOmjMr5L._SL1500.jpg?v=1748983567, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/81TGucLoZaL._SL1500.jpg?v=1748983567, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/91KMgfXBO1L._SL1500.jpg?v=1748983567, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/71p3wTE5uXL._SL1500.jpg?v=1748983567",daily,summers,Multicolor,Adults (18-45),Generic brand story.
9960176386340,"Punchie: Heavy-Duty Desktop Punching Bag with Strong Suction Base & Durable Spring – Tabletop Stress Relief Toy for Home, Office & Study Desks",punchie-heavy-duty-desktop-punching-bag-with-strong-suction-base-durable-spring-tabletop-stress-relief-toy-for-home-office-study-desks,Geeklane,Health,"c, Creative & Stationery, Gadgets & Accessories, Gift, health, Health & Beauty, Man, nocod, Tech & Gaming, Toys & Novelties",50221364642084,Default Title,0330,1499.00,,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/punchie.png?v=1745249824, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/7121kc32orL._SX569.jpg?v=1745249824, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/81bagoy1QaL._SX569.jpg?v=1745249824, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Untitled_design_3_c8232c9c-3c71-4627-adae-2bb1bafca5c6.png?v=1745249824, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/71-2_Uq6BL._SX569.jpg?v=1745249824, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/WhatsAppImage2024-05-14at5.28.56PM.jpg?v=1745249824",office,winters,Multicolor,Millennials (25-40),Generic brand story.
9878541533476,Swingy: Super Cute Crescent Moon & Cloud Night Lamp with Soft LED Glow for Cozy Bedside & Room Décor,swingy-super-cute-moon-cloud-lamp,Geeklane,Quirky Lamps & Night Lights,"c, Creative & Stationery, Decor, Gadget, Gift, Home & Lifestyle, Home Decor, Lamps & Lighting, Quirky Lamps & Night Lights, Toys & Novelties, Woman, y2k lamps",49903412609316,Kitty,0195_1,1099.00,0.00,False,Kitty,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/moon-cartoon-table-led-night-lamp-blue-500x500_32f4bd39-7a78-4186-96c7-4a2d4bd07f0c.webp?v=1737559732, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/moon-cartoon-table-led-night-lamp-blue-500x500_763de8ec-bf76-46dc-9df5-d8c7aaf56a1c.webp?v=1737559732, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/63.png?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/moon-cartoon-table-led-night-lamp-blue-500x500.webp?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/moon-cartoon-table-led-night-lamp-blue-500x500_120650a3-f741-43d1-b1d3-a81bb3c8ffb3.webp?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/64.png?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/65.png?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/hello-kitty-lamp-446.webp?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/66.png?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/hello-kitty-lamp-277.webp?v=1743140351",daily,summers,Blue,Adults (18-45),Generic brand story.
9878541533476,Swingy: Super Cute Crescent Moon & Cloud Night Lamp with Soft LED Glow for Cozy Bedside & Room Décor,swingy-super-cute-moon-cloud-lamp,Geeklane,Quirky Lamps & Night Lights,"c, Creative & Stationery, Decor, Gadget, Gift, Home & Lifestyle, Home Decor, Lamps & Lighting, Quirky Lamps & Night Lights, Toys & Novelties, Woman, y2k lamps",49903412642084,Teddy,0195_2,1099.00,0.00,True,Teddy,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/moon-cartoon-table-led-night-lamp-blue-500x500_32f4bd39-7a78-4186-96c7-4a2d4bd07f0c.webp?v=1737559732, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/moon-cartoon-table-led-night-lamp-blue-500x500_763de8ec-bf76-46dc-9df5-d8c7aaf56a1c.webp?v=1737559732, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/63.png?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/moon-cartoon-table-led-night-lamp-blue-500x500.webp?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/moon-cartoon-table-led-night-lamp-blue-500x500_120650a3-f741-43d1-b1d3-a81bb3c8ffb3.webp?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/64.png?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/65.png?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/hello-kitty-lamp-446.webp?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/66.png?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/hello-kitty-lamp-277.webp?v=1743140351",daily,summers,Blue,Adults (18-45),Generic brand story.
9878541533476,Swingy: Super Cute Crescent Moon & Cloud Night Lamp with Soft LED Glow for Cozy Bedside & Room Décor,swingy-super-cute-moon-cloud-lamp,Geeklane,Quirky Lamps & Night Lights,"c, Creative & Stationery, Decor, Gadget, Gift, Home & Lifestyle, Home Decor, Lamps & Lighting, Quirky Lamps & Night Lights, Toys & Novelties, Woman, y2k lamps",49903412674852,Panda,0195_3,1099.00,0.00,True,Panda,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/moon-cartoon-table-led-night-lamp-blue-500x500_32f4bd39-7a78-4186-96c7-4a2d4bd07f0c.webp?v=1737559732, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/moon-cartoon-table-led-night-lamp-blue-500x500_763de8ec-bf76-46dc-9df5-d8c7aaf56a1c.webp?v=1737559732, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/63.png?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/moon-cartoon-table-led-night-lamp-blue-500x500.webp?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/moon-cartoon-table-led-night-lamp-blue-500x500_120650a3-f741-43d1-b1d3-a81bb3c8ffb3.webp?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/64.png?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/65.png?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/hello-kitty-lamp-446.webp?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/66.png?v=1743140351, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/hello-kitty-lamp-277.webp?v=1743140351",daily,summers,Blue,Adults (18-45),Generic brand story.
9619625705764,DigiSip: 500ml LCD Thermos Bottle with LED Temperature Display & Double Wall Vacuum Insulation,digisip-lcd-thermos-bottle-500-ml,Geeklane,Bottles & Sippers,"Bottles & Sippers, c, Gadget, Gift, Home & Lifestyle, Kitchen & Food Gadgets, Kitchen Gadgets, Man, Woman",49771524784420,Default Title,0157,399.00,0.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/temp_bottle.png?v=1737480357, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/5369949059.jpg?v=1737480357, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/5002830140.jpg?v=1737480357, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/7433618873.jpg?v=1737480357, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/6267063287.jpg?v=1737480357, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Untitled_design_19.png?v=1743069330",daily,summers,Multicolor,Adults (18-45),Generic brand story.
9878530064676,FruitChill: Aesthetic Watermelon Sipper Bottle with Straw & Adjustable Strap – Portable & BPA-Free for Travel & Daily Use,fruitchill-pinteresty-ice-cream-sipper,Geeklane,Bottles & Sippers,"Bar &amp; Kitchen, bdaygift, Bottles & Sippers, c, Creative & Stationery, flash, friendgift, Gift, giftforher, Home & Lifestyle, kidsgift, Kitchen & Food Gadgets, Kitchen Gadgets, nygift, returngifts, sippers, Toys & Novelties, wifegift, Woman",49903370731812,Watermelon,0475_1,329.40,713.00,False,Watermelon,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-1.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-2.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-3.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-4.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-5.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper--6.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-7.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-8.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-9.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-10.jpg?v=1727011045",daily,summers,Cream,Kids,Generic brand story.
9878530064676,FruitChill: Aesthetic Watermelon Sipper Bottle with Straw & Adjustable Strap – Portable & BPA-Free for Travel & Daily Use,fruitchill-pinteresty-ice-cream-sipper,Geeklane,Bottles & Sippers,"Bar &amp; Kitchen, bdaygift, Bottles & Sippers, c, Creative & Stationery, flash, friendgift, Gift, giftforher, Home & Lifestyle, kidsgift, Kitchen & Food Gadgets, Kitchen Gadgets, nygift, returngifts, sippers, Toys & Novelties, wifegift, Woman",49903370764580,Orange,0475_2,329.40,713.00,False,Orange,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-1.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-2.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-3.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-4.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-5.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper--6.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-7.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-8.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-9.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-10.jpg?v=1727011045",daily,summers,Cream,Kids,Generic brand story.
9878530064676,FruitChill: Aesthetic Watermelon Sipper Bottle with Straw & Adjustable Strap – Portable & BPA-Free for Travel & Daily Use,fruitchill-pinteresty-ice-cream-sipper,Geeklane,Bottles & Sippers,"Bar &amp; Kitchen, bdaygift, Bottles & Sippers, c, Creative & Stationery, flash, friendgift, Gift, giftforher, Home & Lifestyle, kidsgift, Kitchen & Food Gadgets, Kitchen Gadgets, nygift, returngifts, sippers, Toys & Novelties, wifegift, Woman",49903370797348,Kiwi,0475_3,329.40,713.00,False,Kiwi,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-1.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-2.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-3.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-4.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-5.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper--6.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-7.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-8.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-9.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-10.jpg?v=1727011045",daily,summers,Cream,Kids,Generic brand story.
9878530064676,FruitChill: Aesthetic Watermelon Sipper Bottle with Straw & Adjustable Strap – Portable & BPA-Free for Travel & Daily Use,fruitchill-pinteresty-ice-cream-sipper,Geeklane,Bottles & Sippers,"Bar &amp; Kitchen, bdaygift, Bottles & Sippers, c, Creative & Stationery, flash, friendgift, Gift, giftforher, Home & Lifestyle, kidsgift, Kitchen & Food Gadgets, Kitchen Gadgets, nygift, returngifts, sippers, Toys & Novelties, wifegift, Woman",49903370830116,Dragon Fruit,0475_4,329.40,713.00,False,Dragon Fruit,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-1.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-2.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-3.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-4.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-5.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper--6.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-7.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-8.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-9.jpg?v=1727011045, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/Fruit-Ice-Cream-Water-Sipper-10.jpg?v=1727011045",daily,summers,Cream,Kids,Generic brand story.
9883065024804,LensBrew: DSLR Camera Lens Coffee Mug with Lid & Stainless Steel Insulated Interior for Hot & Cold Drinks,lensbrew-dslr-camera-lens-coffee-mug,Geeklane,Kitchen & Food Gadgets,"24-105mm, Bottles & Sippers, c, camera lens mug, Creative & Stationery, dslr mug, Gadget, Gift, GIFTS FOR HIM, Home & Lifestyle, Kitchen & Food Gadgets, Kitchen Gadgets, lens shaped mug, Man, new-arrivals, steel mug, Toys & Novelties, Woman",49925151424804,Default Title,0205,399.00,0.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/51.png?v=1743070289, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/49-1_efbd8150-adcf-4992-acd9-cdd35aeae54c.jpg?v=1743070289, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/53.png?v=1743070289, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/54.png?v=1743070289, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/52.png?v=1743070289, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/50_22e4afa6-76d4-4093-a3d7-2b6b553c0ee4.jpg?v=1743070289, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/56_e19a1be2-226f-43f0-871d-570dd772154a.png?v=1743070289",daily,summers,Multicolor,Adults (18-45),Generic brand story.
9884430795044,CrystalGlow: Rechargeable LED Table Lamp,crystalglow-rechargeable-led-table-lamp-7w-1800mah,Geeklane,Premium Lamps,"Birthday Gift, c, China, color box pack, diwali Product, Gadget, Gift, Gift Products, Home & Lifestyle, Home Decor, home improvement, Lamps & Lighting, Man, Premium Lamps, Torch & Lighting, Woman",49930449649956,Default Title,000000,719.40,1558.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/02_37ea27c4-c9bb-4fa5-916b-e5865adecca6.jpg?v=1727726120, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/05_e32b8114-024f-4fce-beb2-d991cc97f114.jpg?v=1727726121, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/06_394f2593-10da-4afb-9856-8c190f450ed7.jpg?v=1727726121, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/04_81a6d91f-0beb-40f8-b579-5bc2272bb53c.jpg?v=1727726120, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/01_1a15553b-fb8a-4dec-bfab-263119c22c0c.jpg?v=1727726121",daily,summers,Multicolor,Adults (18-45),Generic brand story.
9160288469284,DoctorDoggo: Cute Puppy LED Night Lamp – Rechargeable Bedside Light for Cozy Room Décor & Gifting,doctor-doggo-the-pinteresty-pooch-lamp,GeekLane,Quirky Lamps & Night Lights,"#InStock, c, Creative & Stationery, Decor, flash, Gadget, Gift, Home & Lifestyle, Home Decor, Lamps & Lighting, Quirky Lamps & Night Lights, Toys & Novelties, Woman",48330044899620,Black,0482_1,719.40,1558.00,False,Black,,,"https://cdn.shopify.com/s/files/1/0853/1705/8852/files/64_2fea61b1-ea51-44ec-9f98-9cd9c3cb3ec7.jpg?v=1711305455, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/61y0hCYzQDL._SL1200_3497923f-369b-4154-b439-9d6b410969c5.jpg?v=1711470359, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/62_47a0a137-31f1-4e83-8b22-e51f11431184.jpg?v=1711470359, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/63_2591ccaa-f39f-400b-864b-fa834f0aac22.jpg?v=1711470359, https://cdn.shopify.com/s/files/1/0853/1705/8852/files/65_fabdc5bb-5b34-4ecc-8612-dd261db9a1ec.jpg?v=1711470359",daily,summers,Multicolor,Adults (18-45),Generic brand story.
